PosX,PosY,PosZ,BSSID,RSSI
1256,912,0,24:16:9d:3d:cb:8e,-82.0
1256,912,0,24:16:9d:3d:cb:8f,-82.0
500,881,0,70:b3:17:8d:e9:62,-82.0
500,881,0,70:b3:17:8d:e9:61,-82.0
1256,912,0,48:8b:0a:cb:71:42,-82.0
1448,332,0,48:8b:0a:cb:67:ec,-82.0
1087,337,0,4c:e1:76:de:e8:6c,-82.0
808,821,0,78:bc:1a:37:7e:0e,-82.0
722,158,0,48:8b:0a:ca:a8:0f,-82.0
722,158,0,48:8b:0a:ca:a8:0e,-82.0
500,774,0,4c:77:6d:45:46:cc,-82.0
500,774,0,4c:77:6d:45:46:cb,-82.0
500,774,0,48:8b:0a:cb:71:ae,-82.0
956,621,0,70:b3:17:8e:1c:0c,-82.0
956,621,0,70:b3:17:8e:1c:0d,-82.0
956,621,0,70:b3:17:8e:1c:0f,-82.0
500,774,0,48:8b:0a:cb:71:ad,-82.0
500,774,0,48:8b:0a:cb:71:ac,-82.0
500,774,0,48:8b:0a:cb:71:ab,-82.0
500,731,0,78:bc:1a:37:7e:02,-82.0
1440,1218,0,48:8b:0a:cb:71:4b,-82.0
175,659,0,48:8b:0a:c8:0e:83,-82.0
956,692,0,24:16:9d:3d:cb:82,-82.0
396,165,0,70:b3:17:8e:1c:0d,-82.0
722,158,0,48:8b:0a:ca:a8:0c,-82.0
1278,1238,0,48:8b:0a:cb:63:e3,-82.0
1440,1183,0,48:8b:0a:cb:71:4f,-82.0
1440,1183,0,48:8b:0a:cb:71:4d,-82.0
1440,1183,0,48:8b:0a:cb:71:4c,-82.0
500,774,0,4c:77:6d:45:46:cd,-82.0
642,597,0,4c:e1:76:de:e8:6d,-82.0
793,336,0,48:8b:0a:cb:69:2e,-82.0
276,1251,0,4c:77:6d:45:46:c3,-82.0
1278,1025,0,24:16:9d:3d:cb:81,-82.0
722,158,0,48:8b:0a:ca:a8:0d,-82.0
1087,337,0,48:8b:0a:ca:a8:02,-82.0
1087,337,0,48:8b:0a:ca:a8:01,-82.0
1278,1025,0,70:b3:17:8e:1c:03,-82.0
1278,1060,0,24:16:9d:3d:cb:81,-82.0
1448,154,0,48:8b:0a:ca:a8:0d,-82.0
651,123,0,70:b3:17:8e:1c:02,-82.0
571,987,0,78:bc:1a:37:7e:02,-82.0
793,336,0,48:8b:0a:cb:69:2d,-82.0
1087,301,0,48:8b:0a:cb:69:20,-82.0
1448,119,0,48:8b:0a:cb:67:ef,-82.0
1448,119,0,48:8b:0a:cb:67:ec,-82.0
793,336,0,48:8b:0a:cb:69:23,-82.0
642,597,0,78:bc:1a:37:7e:03,-82.0
175,623,0,48:8b:0a:cb:61:6d,-82.0
793,336,0,48:8b:0a:cb:69:2b,-82.0
793,336,0,48:8b:0a:cb:69:2c,-82.0
1062,834,0,48:8b:0a:cb:67:ef,-82.0
175,841,0,48:8b:0a:cb:71:a2,-82.0
175,841,0,48:8b:0a:cb:71:a3,-82.0
1062,514,0,48:8b:0a:cb:69:22,-82.0
490,1111,0,48:8b:0a:c8:19:22,-82.0
490,1111,0,48:8b:0a:c8:19:21,-82.0
1301,241,0,78:bc:1a:37:7e:0e,-82.0
1301,241,0,78:bc:1a:37:7e:0f,-82.0
1412,296,0,48:8b:0a:cb:67:ef,-82.0
1412,296,0,48:8b:0a:cb:67:ee,-82.0
1412,296,0,48:8b:0a:cb:67:ed,-82.0
981,124,0,4c:e1:76:de:e8:63,-82.0
1412,296,0,48:8b:0a:cb:67:ec,-82.0
1412,296,0,48:8b:0a:cb:67:eb,-82.0
203,349,0,78:bc:1a:37:7e:0b,-82.0
981,159,0,4c:e1:76:de:e8:60,-82.0
490,1076,0,48:8b:0a:c8:19:2b,-82.0
490,1076,0,48:8b:0a:c8:19:22,-82.0
490,1076,0,48:8b:0a:c8:19:21,-82.0
1060,1273,0,48:8b:0a:cb:6a:03,-82.0
1060,1273,0,48:8b:0a:cb:6a:02,-82.0
580,194,0,70:b3:17:8e:1c:02,-82.0
1060,1273,0,48:8b:0a:cb:6a:00,-82.0
1412,332,0,48:8b:0a:ca:a8:03,-82.0
1412,332,0,48:8b:0a:cb:67:eb,-82.0
1286,716,0,4c:e1:76:d8:2c:02,-82.0
1412,332,0,48:8b:0a:cb:67:ec,-82.0
419,1076,0,48:8b:0a:cb:67:e1,-82.0
1301,205,0,78:bc:1a:37:7e:0b,-82.0
1301,205,0,78:bc:1a:37:7e:0e,-82.0
1301,205,0,78:bc:1a:37:7e:0f,-82.0
1301,241,0,24:16:9d:3d:cb:81,-82.0
490,1147,0,48:8b:0a:c8:19:22,-82.0
490,1147,0,48:8b:0a:c8:19:21,-82.0
773,679,0,78:bc:1a:37:7e:02,-82.0
606,810,0,48:8b:0a:ca:a8:03,-82.0
1412,367,0,48:8b:0a:cb:67:ef,-82.0
1412,367,0,48:8b:0a:cb:67:ee,-82.0
1412,367,0,48:8b:0a:cb:67:ed,-82.0
1412,367,0,48:8b:0a:cb:67:ec,-82.0
1412,367,0,48:8b:0a:cb:67:eb,-82.0
651,158,0,70:b3:17:8e:1c:0e,-82.0
981,88,0,4c:e1:76:de:e8:61,-82.0
1412,332,0,48:8b:0a:cb:67:ef,-82.0
1412,332,0,48:8b:0a:cb:67:ee,-82.0
1412,332,0,48:8b:0a:cb:67:ed,-82.0
767,1202,0,48:8b:0a:cb:71:4e,-82.0
696,1060,0,48:8b:0a:cb:71:4b,-82.0
981,195,0,4c:e1:76:de:e8:60,-82.0
696,1060,0,48:8b:0a:cb:6a:03,-82.0
642,881,0,48:8b:0a:cb:71:ad,-82.0
487,490,0,4c:e1:76:de:e8:6d,-82.0
487,490,0,4c:e1:76:de:e8:6c,-82.0
246,806,0,48:8b:0a:cb:61:64,-82.0
419,1182,0,48:8b:0a:cb:67:ef,-82.0
203,928,0,78:bc:1a:37:7e:0e,-82.0
487,490,0,4c:e1:76:de:e8:61,-82.0
642,881,0,48:8b:0a:cb:71:af,-82.0
981,301,0,48:8b:0a:cb:74:81,-82.0
722,87,0,70:b3:17:8e:1c:00,-82.0
757,371,0,48:8b:0a:cb:69:2c,-82.0
203,928,0,78:bc:1a:37:7e:0f,-82.0
757,265,0,70:b3:17:8e:1c:0d,-82.0
731,1273,0,70:b3:17:8e:1c:02,-82.0
246,770,0,48:8b:0a:cb:71:ab,-82.0
981,301,0,4c:e1:76:de:e8:6c,-82.0
757,371,0,70:b3:17:8e:1c:03,-82.0
246,770,0,48:8b:0a:cb:61:63,-82.0
686,371,0,70:b3:17:8e:1c:00,-82.0
203,928,0,48:8b:0a:cb:71:af,-82.0
642,881,0,48:8b:0a:cb:71:ac,-82.0
981,266,0,48:8b:0a:cb:74:81,-82.0
1301,347,0,78:bc:1a:37:7e:02,-82.0
203,384,0,4c:e1:76:de:e8:61,-82.0
203,384,0,4c:e1:76:de:e8:64,-82.0
1060,1273,0,48:8b:0a:cb:63:e0,-82.0
1301,312,0,78:bc:1a:37:7e:02,-82.0
203,928,0,48:8b:0a:ca:a8:0b,-82.0
203,928,0,48:8b:0a:ca:a8:0c,-82.0
203,928,0,48:8b:0a:ca:a8:0d,-82.0
203,928,0,48:8b:0a:ca:a8:0e,-82.0
1301,347,0,78:bc:1a:37:7e:0b,-82.0
1301,347,0,78:bc:1a:37:7e:0f,-82.0
802,1131,0,48:8b:0a:cb:67:e2,-82.0
757,265,0,70:b3:17:8e:1c:0c,-82.0
606,952,0,48:8b:0a:ca:a8:03,-82.0
490,1040,0,48:8b:0a:c8:19:22,-82.0
490,1040,0,48:8b:0a:c8:19:21,-82.0
1301,347,0,78:bc:1a:37:7e:0c,-82.0
1301,347,0,78:bc:1a:37:7e:0d,-82.0
1301,347,0,78:bc:1a:37:7e:0e,-82.0
254,130,0,4c:e1:76:de:e8:6b,-82.0
254,130,0,4c:e1:76:de:e8:6c,-82.0
254,130,0,4c:e1:76:de:e8:6e,-82.0
1428,680,0,48:8b:0a:cb:67:ed,-82.0
615,300,0,70:b3:17:8e:1c:00,-82.0
615,300,0,70:b3:17:8e:1c:02,-82.0
980,1096,0,48:8b:0a:cb:67:eb,-82.0
980,1096,0,48:8b:0a:cb:67:ec,-82.0
980,1096,0,48:8b:0a:cb:67:ee,-82.0
1062,728,0,48:8b:0a:cb:67:e2,-82.0
416,928,0,48:8b:0a:c8:19:21,-82.0
722,123,0,48:8b:0a:ca:a8:0e,-82.0
793,371,0,70:b3:17:8e:1c:01,-82.0
1062,692,0,78:bc:1a:37:7e:03,-82.0
490,1253,0,70:b3:17:8d:e9:61,-82.0
980,1131,0,48:8b:0a:cb:67:eb,-82.0
980,1131,0,48:8b:0a:cb:67:ec,-82.0
980,1131,0,48:8b:0a:cb:67:ee,-82.0
1286,822,0,48:8b:0a:cb:69:21,-82.0
1286,822,0,48:8b:0a:cb:69:22,-82.0
793,371,0,70:b3:17:8e:1c:02,-82.0
1062,692,0,48:8b:0a:cb:67:e2,-82.0
1428,680,0,48:8b:0a:cb:67:ef,-82.0
500,561,0,48:8b:0a:ca:a8:03,-82.0
1428,751,0,48:8b:0a:cb:69:2c,-82.0
1428,751,0,48:8b:0a:cb:69:2d,-82.0
1286,751,0,48:8b:0a:cb:69:2d,-82.0
416,420,0,4c:77:6d:45:46:c2,-82.0
416,420,0,4c:77:6d:45:46:c3,-82.0
1428,787,0,4c:e1:76:d8:2c:0c,-82.0
416,420,0,4c:e1:76:de:e8:6d,-82.0
416,420,0,4c:e1:76:de:e8:6f,-82.0
722,123,0,48:8b:0a:ca:a8:0f,-82.0
980,1025,0,48:8b:0a:cb:63:ed,-82.0
571,845,0,48:8b:0a:cb:63:e3,-82.0
1286,751,0,48:8b:0a:cb:69:2f,-82.0
500,561,0,4c:e1:76:de:e8:63,-82.0
1286,751,0,4c:e1:76:d8:2c:01,-82.0
1286,751,0,4c:e1:76:d8:2c:02,-82.0
175,876,0,48:8b:0a:cb:67:eb,-82.0
175,876,0,48:8b:0a:cb:67:ec,-82.0
175,876,0,48:8b:0a:cb:67:ed,-82.0
175,876,0,48:8b:0a:cb:67:ee,-82.0
175,876,0,48:8b:0a:cb:67:ef,-82.0
1286,751,0,4c:e1:76:d8:2c:03,-82.0
1428,680,0,48:8b:0a:cb:67:ee,-82.0
1428,680,0,48:8b:0a:cb:67:ec,-82.0
254,130,0,4c:e1:76:de:e8:6f,-82.0
980,1167,0,48:8b:0a:cb:67:ec,-82.0
419,1040,0,48:8b:0a:cb:67:e1,-82.0
490,1182,0,48:8b:0a:cb:67:ee,-82.0
490,1182,0,48:8b:0a:cb:67:ed,-82.0
490,1182,0,48:8b:0a:cb:67:ec,-82.0
642,561,0,4c:e1:76:de:e8:6e,-82.0
642,561,0,4c:e1:76:de:e8:6d,-82.0
1062,586,0,48:8b:0a:cb:69:23,-82.0
1062,586,0,48:8b:0a:cb:69:22,-82.0
642,561,0,4c:e1:76:de:e8:63,-82.0
702,750,0,78:bc:1a:37:7e:02,-82.0
642,561,0,4c:e1:76:de:e8:62,-82.0
737,573,0,48:8b:0a:ca:a8:02,-82.0
1428,574,0,4c:e1:76:d8:2c:03,-82.0
1428,574,0,4c:e1:76:d8:2c:02,-82.0
1428,574,0,4c:e1:76:d8:2c:00,-82.0
980,1273,0,24:16:9d:4f:b5:0b,-82.0
980,1273,0,24:16:9d:4f:b5:0d,-82.0
980,1273,0,24:16:9d:4f:b5:0f,-82.0
1428,574,0,48:8b:0a:cb:69:23,-82.0
1291,912,0,70:b3:17:8e:1c:02,-82.0
642,561,0,4c:e1:76:de:e8:6f,-82.0
722,123,0,48:8b:0a:ca:a8:0b,-82.0
808,821,0,78:bc:1a:37:7e:0f,-82.0
980,1167,0,48:8b:0a:cb:67:ee,-82.0
571,916,0,48:8b:0a:c8:19:22,-82.0
1428,680,0,48:8b:0a:cb:67:eb,-82.0
1286,858,0,48:8b:0a:cb:69:22,-82.0
490,1218,0,48:8b:0a:cb:67:ee,-82.0
490,1218,0,48:8b:0a:cb:67:ed,-82.0
490,1218,0,48:8b:0a:cb:67:ec,-82.0
416,964,0,48:8b:0a:ca:a8:03,-82.0
793,371,0,70:b3:17:8e:1c:03,-82.0
722,123,0,48:8b:0a:ca:a8:0c,-82.0
722,123,0,48:8b:0a:ca:a8:0d,-82.0
642,561,0,78:bc:1a:37:7e:01,-82.0
1291,912,0,24:16:9d:3d:cb:8b,-82.0
1291,912,0,24:16:9d:3d:cb:8c,-82.0
1291,912,0,24:16:9d:3d:cb:8d,-82.0
1428,645,0,48:8b:0a:cb:67:e2,-82.0
1291,912,0,24:16:9d:3d:cb:8e,-82.0
1291,912,0,24:16:9d:3d:cb:8f,-82.0
380,420,0,4c:77:6d:45:46:c2,-82.0
945,266,0,48:8b:0a:ca:a8:0c,-82.0
606,526,0,78:bc:1a:37:7e:02,-82.0
353,735,0,48:8b:0a:cb:67:eb,-82.0
1625,119,0,48:8b:0a:cb:67:ee,-82.0
793,194,0,48:8b:0a:ca:a8:0b,-82.0
353,735,0,48:8b:0a:cb:67:ef,-82.0
757,336,0,70:b3:17:8e:1c:03,-82.0
353,735,0,48:8b:0a:cb:67:ec,-82.0
606,561,0,4c:e1:76:de:e8:6e,-82.0
1132,621,0,4c:e1:76:d8:2c:02,-82.0
767,1025,0,48:8b:0a:c8:19:21,-82.0
1180,680,0,48:8b:0a:cb:69:23,-82.0
793,123,0,48:8b:0a:ca:a8:0b,-82.0
1132,621,0,4c:e1:76:d8:2c:03,-82.0
1194,323,0,24:16:9d:3d:cb:82,-82.0
140,516,0,70:b3:17:8e:1c:00,-82.0
722,336,0,4c:e1:76:d8:2c:0c,-82.0
1132,621,0,4c:e1:76:d8:2c:04,-82.0
1180,680,0,48:8b:0a:cb:67:e1,-82.0
606,561,0,4c:e1:76:de:e8:6f,-82.0
793,194,0,48:8b:0a:ca:a8:0d,-82.0
793,194,0,48:8b:0a:ca:a8:0e,-82.0
535,703,0,4c:e1:76:de:e8:61,-82.0
722,336,0,4c:e1:76:d8:2c:0b,-82.0
1180,645,0,48:8b:0a:cb:67:ef,-82.0
1180,645,0,48:8b:0a:cb:69:22,-82.0
839,195,0,4c:e1:76:de:e8:6d,-82.0
361,94,0,70:b3:17:8e:1c:00,-82.0
1580,934,0,24:16:9d:3d:cb:83,-82.0
873,989,0,48:8b:0a:cb:71:4d,-82.0
1172,1131,0,48:8b:0a:cb:62:01,-82.0
1580,934,0,24:16:9d:3d:cb:82,-82.0
839,230,0,4c:e1:76:de:e8:6f,-82.0
325,272,0,70:b3:17:8e:1c:01,-82.0
325,272,0,70:b3:17:8e:1c:02,-82.0
132,349,0,78:bc:1a:37:7e:0b,-82.0
134,1146,0,70:b3:17:6e:cb:8e,-82.0
1546,1041,0,24:16:9d:3d:cb:83,-82.0
1180,680,0,48:8b:0a:cb:67:e3,-82.0
737,821,0,78:bc:1a:37:7e:0b,-82.0
345,455,0,4c:77:6d:45:46:c2,-82.0
140,516,0,4c:77:6d:dd:48:a0,-82.0
873,1025,0,48:8b:0a:cb:71:4c,-82.0
873,1025,0,48:8b:0a:cb:71:4d,-82.0
873,1025,0,48:8b:0a:cb:71:4e,-82.0
686,194,0,70:b3:17:8e:1c:0d,-82.0
873,1025,0,48:8b:0a:cb:71:4f,-82.0
767,989,0,48:8b:0a:c8:19:21,-82.0
140,516,0,4c:77:6d:dd:48:a2,-82.0
1546,1076,0,48:8b:0a:cb:71:4b,-82.0
1194,323,0,24:16:9d:3d:cb:81,-82.0
1546,1076,0,48:8b:0a:cb:71:4e,-82.0
1546,1076,0,48:8b:0a:cb:71:4f,-82.0
1132,798,0,48:8b:0a:cb:67:ec,-82.0
1132,798,0,48:8b:0a:cb:67:eb,-82.0
722,336,0,4c:e1:76:d8:2c:0d,-82.0
345,455,0,4c:77:6d:45:46:c3,-82.0
722,336,0,4c:e1:76:d8:2c:0e,-82.0
817,454,0,48:8b:0a:cb:69:2b,-82.0
1180,680,0,4c:e1:76:d8:2c:0d,-82.0
1546,1076,0,24:16:9d:3d:cb:82,-82.0
702,536,0,4c:e1:76:de:e8:61,-82.0
345,349,0,70:b3:17:8e:1c:02,-82.0
817,454,0,48:8b:0a:cb:69:2c,-82.0
722,265,0,48:8b:0a:cb:64:40,-82.0
535,881,0,70:b3:17:8d:e9:62,-82.0
535,881,0,70:b3:17:8d:e9:61,-82.0
1546,1041,0,48:8b:0a:cb:71:4b,-82.0
879,607,0,78:bc:1a:37:7e:0d,-82.0
1180,680,0,4c:e1:76:d8:2c:0b,-82.0
1546,1041,0,48:8b:0a:cb:71:4e,-82.0
1546,1041,0,48:8b:0a:cb:71:4f,-82.0
140,516,0,70:b3:17:8d:e9:61,-82.0
879,607,0,78:bc:1a:37:7e:0f,-82.0
722,265,0,48:8b:0a:cb:64:41,-82.0
722,265,0,48:8b:0a:cb:64:42,-82.0
1215,751,0,48:8b:0a:cb:67:e2,-82.0
1180,645,0,48:8b:0a:cb:67:ee,-82.0
1132,621,0,48:8b:0a:cb:67:e2,-82.0
1180,645,0,48:8b:0a:cb:67:ed,-82.0
317,876,0,78:bc:1a:37:7e:03,-82.0
317,841,0,78:bc:1a:37:7e:02,-82.0
793,158,0,48:8b:0a:ca:a8:0d,-82.0
1580,970,0,24:16:9d:3d:cb:83,-82.0
1546,934,0,48:8b:0a:cb:71:4f,-82.0
686,194,0,70:b3:17:8e:1c:02,-82.0
1580,970,0,24:16:9d:3d:cb:82,-82.0
793,194,0,48:8b:0a:ca:a8:0f,-82.0
325,94,0,70:b3:17:8e:1c:01,-82.0
1180,645,0,48:8b:0a:cb:67:ec,-82.0
134,1146,0,48:8b:0a:cb:61:62,-82.0
879,573,0,4c:e1:76:de:e8:61,-82.0
132,384,0,70:b3:17:8e:1c:0b,-82.0
353,770,0,48:8b:0a:cb:71:af,-82.0
793,158,0,48:8b:0a:ca:a8:0b,-82.0
353,770,0,48:8b:0a:cb:71:ae,-82.0
353,770,0,48:8b:0a:cb:71:ac,-82.0
132,928,0,48:8b:0a:ca:a8:0b,-82.0
793,158,0,48:8b:0a:ca:a8:0e,-82.0
852,454,0,78:bc:1a:37:7e:03,-82.0
132,928,0,48:8b:0a:ca:a8:0c,-82.0
134,1111,0,70:b3:17:70:f1:8e,-82.0
134,1111,0,70:b3:17:70:f1:8f,-82.0
353,876,0,78:bc:1a:37:7e:03,-82.0
793,194,0,48:8b:0a:cb:69:2d,-82.0
793,194,0,48:8b:0a:cb:69:2c,-82.0
140,552,0,4c:77:6d:dd:48:ae,-82.0
140,552,0,4c:77:6d:dd:48:ad,-82.0
793,194,0,48:8b:0a:cb:69:2b,-82.0
535,668,0,78:bc:1a:37:7e:0b,-82.0
535,668,0,78:bc:1a:37:7e:0c,-82.0
96,384,0,70:b3:17:8e:1c:0f,-82.0
793,158,0,48:8b:0a:ca:a8:0f,-82.0
132,928,0,48:8b:0a:ca:a8:0e,-82.0
874,195,0,4c:e1:76:de:e8:63,-82.0
132,928,0,48:8b:0a:ca:a8:0d,-82.0
686,194,0,70:b3:17:8e:1c:03,-82.0
1661,119,0,4c:e1:76:d8:2c:01,-82.0
140,552,0,4c:77:6d:dd:48:ac,-82.0
140,552,0,48:8b:0a:ca:9a:ef,-82.0
839,195,0,4c:e1:76:de:e8:6f,-82.0
140,552,0,48:8b:0a:ca:9a:ee,-82.0
325,234,0,70:b3:17:8e:1c:01,-82.0
1215,751,0,4c:e1:76:d8:2c:03,-82.0
345,928,0,48:8b:0a:cb:67:ed,-82.0
535,916,0,48:8b:0a:cb:63:e2,-82.0
325,234,0,70:b3:17:8e:1c:02,-82.0
345,928,0,48:8b:0a:cb:67:ec,-82.0
1215,751,0,48:8b:0a:cb:69:2f,-82.0
140,552,0,48:8b:0a:ca:9a:ed,-82.0
345,928,0,48:8b:0a:cb:67:eb,-82.0
1215,751,0,48:8b:0a:cb:69:2d,-82.0
874,124,0,70:b3:17:8e:1c:0f,-82.0
874,124,0,70:b3:17:8e:1c:0c,-82.0
1180,645,0,48:8b:0a:cb:67:eb,-82.0
345,928,0,48:8b:0a:cb:67:ef,-82.0
132,384,0,4c:e1:76:de:e8:6c,-82.0
96,928,0,48:8b:0a:cb:63:e1,-82.0
606,561,0,78:bc:1a:37:7e:01,-82.0
325,130,0,70:b3:17:8e:1c:01,-82.0
140,552,0,4c:77:6d:dd:48:ab,-82.0
535,668,0,78:bc:1a:37:7e:0d,-82.0
140,552,0,4c:77:6d:dd:48:a0,-82.0
535,668,0,78:bc:1a:37:7e:0f,-82.0
767,1060,0,48:8b:0a:c8:19:21,-82.0
808,679,0,78:bc:1a:37:7e:02,-82.0
96,928,0,48:8b:0a:cb:63:e3,-82.0
642,668,0,4c:e1:76:de:e8:6e,-82.0
571,561,0,78:bc:1a:37:7e:0d,-82.0
132,384,0,4c:e1:76:de:e8:6f,-82.0
1546,1005,0,24:16:9d:3d:cb:80,-82.0
1546,1005,0,24:16:9d:3d:cb:81,-82.0
571,561,0,78:bc:1a:37:7e:01,-82.0
132,384,0,4c:e1:76:de:e8:6d,-82.0
793,123,0,48:8b:0a:ca:a8:0d,-82.0
722,336,0,4c:e1:76:d8:2c:0f,-82.0
571,952,0,48:8b:0a:cb:67:e4,-82.0
793,229,0,48:8b:0a:cb:69:23,-82.0
353,588,0,48:8b:0a:cb:61:61,-82.0
1215,716,0,48:8b:0a:cb:67:e4,-82.0
134,1217,0,70:b3:17:6e:cb:8f,-82.0
1554,154,0,48:8b:0a:cb:67:ef,-82.0
1554,154,0,48:8b:0a:cb:67:ee,-82.0
1554,154,0,48:8b:0a:cb:67:ed,-82.0
1554,154,0,48:8b:0a:cb:67:ec,-82.0
353,623,0,48:8b:0a:cb:61:61,-82.0
702,573,0,48:8b:0a:ca:a8:02,-82.0
535,845,0,48:8b:0a:cb:63:e3,-82.0
1554,154,0,48:8b:0a:cb:67:eb,-82.0
1554,154,0,48:8b:0a:ca:a8:04,-82.0
1215,645,0,48:8b:0a:cb:69:21,-82.0
1180,787,0,48:8b:0a:cb:69:23,-82.0
1180,787,0,48:8b:0a:cb:69:21,-82.0
98,1111,0,70:b3:17:70:f1:81,-82.0
1215,716,0,48:8b:0a:cb:69:24,-82.0
1180,822,0,48:8b:0a:cb:69:23,-82.0
1617,1218,0,48:8b:0a:cb:71:4e,-82.0
1554,190,0,48:8b:0a:cb:67:eb,-82.0
98,1075,0,70:b3:17:6e:cb:8f,-82.0
1554,225,0,48:8b:0a:cb:67:ef,-82.0
1554,225,0,48:8b:0a:cb:67:ee,-82.0
1617,1183,0,48:8b:0a:cb:71:4e,-82.0
1172,1060,0,24:16:9d:3d:cb:82,-82.0
1554,225,0,48:8b:0a:cb:67:ed,-82.0
1554,225,0,48:8b:0a:cb:67:ec,-82.0
140,516,0,48:8b:0a:ca:9a:ed,-82.0
1554,225,0,48:8b:0a:cb:67:eb,-82.0
535,774,0,78:bc:1a:37:7e:0e,-82.0
535,845,0,48:8b:0a:cb:71:a2,-82.0
1554,190,0,48:8b:0a:cb:67:ef,-82.0
1554,190,0,48:8b:0a:cb:67:ee,-82.0
1554,190,0,48:8b:0a:cb:67:ed,-82.0
1554,190,0,48:8b:0a:cb:67:ec,-82.0
702,573,0,48:8b:0a:ca:a8:03,-82.0
361,234,0,70:b3:17:8e:1c:02,-82.0
874,88,0,48:8b:0a:ca:a8:04,-82.0
1554,83,0,4c:e1:76:d8:2c:0c,-82.0
1625,154,0,48:8b:0a:cb:67:ef,-82.0
1625,154,0,48:8b:0a:cb:67:ee,-82.0
1172,1025,0,24:16:9d:3d:cb:82,-82.0
1554,83,0,4c:e1:76:d8:2c:0f,-82.0
1554,83,0,4c:e1:76:d8:2c:0e,-82.0
1625,154,0,48:8b:0a:cb:67:eb,-82.0
702,536,0,78:bc:1a:37:7e:01,-82.0
1554,83,0,4c:e1:76:d8:2c:0b,-82.0
1546,1183,0,48:8b:0a:cb:71:4d,-82.0
722,371,0,48:8b:0a:ca:a8:03,-82.0
1625,119,0,48:8b:0a:cb:67:eb,-82.0
1580,1147,0,48:8b:0a:cb:62:02,-82.0
345,420,0,4c:e1:76:de:e8:60,-82.0
1215,680,0,48:8b:0a:cb:69:21,-82.0
873,1167,0,48:8b:0a:ca:a8:02,-82.0
1625,119,0,48:8b:0a:cb:67:ef,-82.0
1215,680,0,4c:e1:76:d8:2c:01,-82.0
98,1111,0,48:8b:0a:cb:61:62,-82.0
134,1253,0,4c:77:6d:45:46:c3,-82.0
1625,83,0,48:8b:0a:cb:67:ef,-82.0
98,1111,0,70:b3:17:6e:cb:8f,-82.0
345,420,0,4c:77:6d:45:46:c1,-82.0
1215,645,0,48:8b:0a:cb:69:22,-82.0
1546,1183,0,48:8b:0a:cb:71:4f,-82.0
1554,119,0,4c:e1:76:d8:2c:0f,-82.0
767,989,0,48:8b:0a:cb:71:4b,-82.0
767,989,0,48:8b:0a:cb:71:4c,-82.0
1215,680,0,4c:e1:76:d8:2c:0e,-82.0
1625,83,0,48:8b:0a:cb:67:eb,-82.0
1554,119,0,4c:e1:76:d8:2c:0e,-82.0
317,552,0,70:b3:17:8e:1c:02,-82.0
1554,119,0,4c:e1:76:d8:2c:0c,-82.0
1625,83,0,48:8b:0a:cb:67:ee,-82.0
1554,119,0,4c:e1:76:d8:2c:0b,-82.0
134,1253,0,70:b3:17:6e:cb:8f,-82.0
702,607,0,78:bc:1a:37:7e:03,-82.0
98,1146,0,4c:77:6d:45:46:c1,-82.0
98,1146,0,4c:77:6d:45:46:c2,-82.0
98,1217,0,48:8b:0a:cb:61:6e,-82.0
737,821,0,78:bc:1a:37:7e:0f,-82.0
1180,858,0,48:8b:0a:cb:67:ee,-82.0
370,349,0,48:8b:0a:ca:a8:0f,-82.0
722,229,0,48:8b:0a:cb:64:40,-82.0
1546,1113,0,48:8b:0a:cb:71:4f,-82.0
1132,763,0,48:8b:0a:cb:67:e2,-82.0
345,384,0,4c:77:6d:45:46:c2,-82.0
839,266,0,48:8b:0a:ca:a8:02,-82.0
535,845,0,4c:77:6d:45:46:cb,-82.0
873,1060,0,48:8b:0a:cb:71:4c,-82.0
873,1060,0,48:8b:0a:cb:71:4d,-82.0
873,1060,0,48:8b:0a:cb:71:4e,-82.0
873,1060,0,48:8b:0a:cb:71:4f,-82.0
317,516,0,4c:e1:76:de:e8:64,-82.0
1546,1147,0,48:8b:0a:ca:a8:01,-82.0
793,123,0,48:8b:0a:ca:a8:0f,-82.0
1180,716,0,48:8b:0a:cb:69:2d,-82.0
737,821,0,78:bc:1a:37:7e:0e,-82.0
1180,716,0,48:8b:0a:cb:69:2c,-82.0
737,821,0,78:bc:1a:37:7e:0d,-82.0
606,526,0,48:8b:0a:ca:a8:01,-82.0
345,384,0,48:8b:0a:ca:a8:03,-82.0
1172,1096,0,48:8b:0a:cb:62:01,-82.0
345,384,0,48:8b:0a:ca:a8:04,-82.0
1185,912,0,24:16:9d:3d:cb:8f,-82.0
1185,912,0,24:16:9d:3d:cb:8e,-82.0
1185,912,0,24:16:9d:3d:cb:8d,-82.0
1185,912,0,24:16:9d:3d:cb:8c,-82.0
1185,912,0,24:16:9d:3d:cb:8b,-82.0
737,821,0,78:bc:1a:37:7e:0c,-82.0
580,265,0,70:b3:17:8e:1c:00,-82.0
1546,1113,0,48:8b:0a:cb:71:4d,-82.0
606,561,0,4c:e1:76:de:e8:6d,-82.0
793,123,0,48:8b:0a:ca:a8:0e,-82.0
879,856,0,48:8b:0a:cb:63:e3,-82.0
1132,657,0,48:8b:0a:cb:67:e2,-82.0
345,455,0,48:8b:0a:ca:a8:01,-82.0
1132,657,0,48:8b:0a:cb:67:e4,-82.0
1546,1147,0,48:8b:0a:cb:71:4f,-82.0
873,1238,0,48:8b:0a:cb:71:4b,-82.0
1172,1060,0,48:8b:0a:cb:62:03,-82.0
